,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,possibly_sensitive,possibly_sensitive_editable,card,extended_entities,quoted_status_id,quoted_status_id_str,quoted_status_permalink,self_thread,label
207,1.19087544812254E+018,Sun Nov 03 06:16:46 +0000 2019,1.19087544812254E+018,1.19087544812254E+018,@SandeeraR පිටකොටුවෙ මාලු වේසි ඉන්නෙ ඔයාගෙ ගෙදර. 😂,False,"[11, 50]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SandeeraR', 'name': 'Sandeera Rasika', 'id': 1190870460537327616, 'id_str': '1190870460537327616', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.19087211292951E+018,1.19087211292951E+018,1.19087046053733E+018,1.19087046053733E+018,SandeeraR,2892489762,2892489762,,,,,False,0,0,0,0,1.19049318018736E+018,1.19049318018736E+018,False,False,si,,,,,,,,,,1
209,1.09483571886873E+018,Mon Feb 11 05:49:11 +0000 2019,1.09483571886873E+018,1.09483571886873E+018,"බොරු කියන්න ඕනෙ නැ. මෙහෙ කෙල්ලො 100 ක් ගත්තොත් 98කගමෙ බෑග්වල
කොන්ඩම් තියනව. අපි වැඩ කරන තැන්වල විහිලුවට වගේ කෙල්ලන්ගෙම් ඇහැව්වම මේ වෙනකං කෙල්ලො ඔව් තියනව කියල තියනවා

ඇයි බන් එහෙම ලංකාවෙ කොපු නැතුව කරල ලමයෙක් හම්බුනාම
එතනත් කෙල්ල වේසි වෙනව කොපු අරං ගියාමත් වේසි වෙනව. අනේ මන්ද",False,"[0, 276]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,189878124,189878124,,,"{'id': 'f7c22e0cf7b3af2b', 'url': 'https://api.twitter.com/1.1/geo/id/f7c22e0cf7b3af2b.json', 'place_type': 'city', 'name': 'Shibuya-ku', 'full_name': 'Shibuya-ku, Tokyo', 'country_code': 'JP', 'country': 'Japan', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[139.661368, 35.641564], [139.723884, 35.641564], [139.723884, 35.692138], [139.661368, 35.692138]]]}, 'attributes': {}}",,True,8,58,4,1,1.09483571886873E+018,1.09483571886873E+018,False,False,si,,,,,,1.09479245423709E+018,1.09479245423709E+018,"{'url': 'https://t.co/10EVPTHvq5', 'expanded': 'https://twitter.com/KSSKsam/status/1094792454237089792', 'display': 'twitter.com/KSSKsam/status…'}",,0
210,1.23232392408987E+018,Tue Feb 25 15:18:13 +0000 2020,1.23232392408987E+018,1.23232392408987E+018,වේසියොන්ට වේසි නොකියා පත්තිනි අම්මා කියන්නයැ 🤷🏿‍♂️,False,"[0, 50]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,166556379,166556379,,,,,True,0,2,0,0,1.23232392408987E+018,1.23232392408987E+018,False,False,si,,,,,,1.23213111924985E+018,1.23213111924985E+018,"{'url': 'https://t.co/ml7I9t8Xi0', 'expanded': 'https://twitter.com/daughterislife/status/1232131119249854464', 'display': 'twitter.com/daughterislife…'}",,1
211,1.3236457030637E+018,Tue Nov 03 15:18:22 +0000 2020,1.3236457030637E+018,1.3236457030637E+018,"අර වොයිස් රෙකෝඩ්ස් අහල ඒ කෙල්ලට වේසි කියන කෙල්ලන්ගෙන්, බඳින මිනිහට ඇඳ උඩ සතුටක් නම් හම්බෙන්නෑ ඉර හඳ වගෙ විස්වාසයි.
මිනිහ වටේ ගියාට පස්සෙත් වේස බල්ල ගගා ඉදියි ඕකුන් 😅",False,"[0, 165]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.20538602574636E+018,1.20538602574636E+018,,,,,False,0,12,0,0,1.3236457030637E+018,1.3236457030637E+018,False,False,si,,,,,,,,,,1
212,1.22863969957044E+018,Sat Feb 15 11:18:26 +0000 2020,1.22863969957044E+018,1.22863969957044E+018,"@BustySnowball @thamindu_ ගබ්සාව නීතිගත කරන්න බැරි නම් ඒක පවුකාර කමක් නම්... Single parent concept එකට තැනක් තියෙන්න ඕන.. 

නැත්නම් වෙන්නේ ඉපදෙන අහිංසකයාට අවජාතක ලේබලයක් ගහනවා විතරක් නෙවෙයි අර අහිංසක අම්මා ට වේ.... කියලා කියලත් කියනවා.",False,"[26, 235]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'thamindu_', 'name': '꓅ꑛꋫꁒꂑꁹꁕꐇ 🇱🇰', 'id': 1027801045240430593, 'id_str': '1027801045240430593', 'indices': [15, 25]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.22860949390413E+018,1.22860949390413E+018,2503150696,2503150696,SuuTikka,1.09559643252069E+018,1.09559643252069E+018,,,,,False,1,26,4,0,1.22860949390413E+018,1.22860949390413E+018,False,False,si,,,,,,,,,,0
213,1.22931175640261E+018,Mon Feb 17 07:48:56 +0000 2020,1.22931175640261E+018,1.22931175640261E+018,"@IshankaJayasin1 @BustySnowball @thamindu_ මේ ටුවිට් එකේම තියෙනවා ඇයි ගෑණුන්ට  අනාරක්ෂිත ගබ්සා වලට යන්න සිද්ධ වෙලා තියෙන්නේ කියලා. දරුගැබක වගකීම බොහොමයක් පිරිමි බාරගන්න ඇකමැති නිසා තමයි ගෑණුන්ට මේවගේ දේවල් වලට යෝමුවෙන්න වෙලා තියෙන්නේ. මොකද අපේ සමාජය හැමවෙලෙම ගෑණු කෙනාට ""වේසි."" කිවත් ඒ ගෑණු කෙනාව බඩකරපු පිරිමියාට ""වේසාවා""",False,"[43, 322]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'IshankaJayasin1', 'name': 'ℐ𝓈𝒽𝒶𝓃𝓀𝒶 𝒥𝒶𝓎𝒶𝓈𝒾𝓃ℊ𝒽ℯ', 'id': 1095596432520691712, 'id_str': '1095596432520691712', 'indices': [0, 16]}, {'screen_name': 'thamindu_', 'name': '꓅ꑛꋫꁒꂑꁹꁕꐇ 🇱🇰', 'id': 1027801045240430593, 'id_str': '1027801045240430593', 'indices': [32, 42]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.22863969957044E+018,1.22863969957044E+018,1.09559643252069E+018,1.09559643252069E+018,IshankaJayasin1,8.79621963618144E+017,8.79621963618144E+017,,,,,False,0,1,1,0,1.22860949390413E+018,1.22860949390413E+018,False,False,si,,,,,,,,,,0
215,1.29956589675978E+018,Sat Aug 29 04:33:49 +0000 2020,1.29956589675978E+018,1.29956589675978E+018,"කෙල්ලනි ඔබේ කන්‍යාපටලය කපිල ගඩොලින් හැදූ ශක්තිමත් එකක් විය හැකිය.
එහෙත් කවුරුන්හෝ ඔබට ""වේසි"" කියනවා සත්තය්.",False,"[0, 107]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,150624162,150624162,,,,,False,0,24,0,0,1.29956589675978E+018,1.29956589675978E+018,False,False,si,,,,,,,,,,0
217,5.64397084900479E+017,Sun Feb 08 12:15:25 +0000 2015,5.64397084900479E+017,5.64397084900479E+017,"පොඩි එවුන් රණ්ඩු වෙන එකෙත් පොඩි ආතල් එකක් තියෙනවා. දරුනු වචන හුවමාරු වෙන්නේ.
*මෝඩයා මෝඩයා මෝඩයා මෝඩයා* 😂😜😝😂😜😝",False,"[0, 109]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,2765377938,2765377938,,,,,False,5,4,1,0,5.64397084900479E+017,5.64397084900479E+017,False,False,si,,,,,,,,,,0
221,4.34595713901924E+017,Sat Feb 15 07:51:07 +0000 2014,4.34595713901924E+017,4.34595713901924E+017,වැදගත් කාරණය නම් ගැහැණු දරුවන් මල් මෙන් හදන කාලය අහවර කලයුතු බවයි. වේසි කිව්වම පරවෙන සුමට මල්... http://t.co/1jqRJigxSU,False,"[0, 136]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/1jqRJigxSU', 'expanded_url': 'http://fb.me/3GqkqENBC', 'display_url': 'fb.me/3GqkqENBC', 'indices': [114, 136]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,551002526,551002526,,,,,False,0,0,0,0,4.34595713901924E+017,4.34595713901924E+017,False,False,si,,False,True,,,,,,,0
222,1.24023495919079E+018,Wed Mar 18 11:13:51 +0000 2020,1.24023495919079E+018,1.24023495919079E+018,@Chandu_original iOS මචන් පට්ට stable ඕඑස් එකක්. කාගෙත් වේසි වගේ හැමෝටම ඕන ඕන දේවල් කරන්න බෑනේ. ඒක නිස උන් ඒක මාට clean තියන් ඉන්නව. ඒකෙ උන්ගෙ powerful hardware එක්ක එකතු උනාම ආපහු කතා කරන්න දෙයක් නෑ,False,"[17, 199]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Chandu_original', 'name': '🅒🅗🅐🅝🅓🅤ᵅ💫', 'id': 1181169304877879297, 'id_str': '1181169304877879297', 'indices': [0, 16]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.24023425414077E+018,1.24023425414077E+018,1.18116930487788E+018,1.18116930487788E+018,Chandu_original,327293824,327293824,,,,,False,0,2,2,0,1.24010389566754E+018,1.24010389566754E+018,False,False,si,,,,,,,,,,0
223,1.1317679808937E+018,Fri May 24 03:44:48 +0000 2019,1.1317679808937E+018,1.1317679808937E+018,කෝ වේසි දැන් වැල ?,False,"[0, 18]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,3089536357,3089536357,,,,,True,0,4,1,0,1.1317679808937E+018,1.1317679808937E+018,False,False,si,,,,,,1.13143084660116E+018,1.13143084660116E+018,"{'url': 'https://t.co/DfOIhRvSB2', 'expanded': 'https://twitter.com/SunnyLeone/status/1131430846601162752', 'display': 'twitter.com/SunnyLeone/sta…'}",,1
225,1.54984335865426E+017,Thu Jan 05 17:55:19 +0000 2012,1.54984335865426E+017,1.54984335865426E+017,@kattasambal පොන්නයා. -.-,False,"[0, 25]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'kattasambal', 'name': 'Chomal', 'id': 71809949, 'id_str': '71809949', 'indices': [0, 12]}], 'urls': []}","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1.54984096592953E+017,1.54984096592953E+017,71809949,71809949,kattasambal,212221864,212221864,,,,,False,0,0,3,0,1.54984096592953E+017,1.54984096592953E+017,False,False,si,,,,,,,,,,1
227,1.28257239519519E+018,Mon Jul 13 07:07:42 +0000 2020,1.28257239519519E+018,1.28257239519519E+018,@Sheha_Era @ItsmeSuppa @Nimezzz @yunesh_K බුරියානි දෙනවා නම් Yunesh ඕන දෙයක් කරයි😌❤,False,"[42, 83]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Sheha_Era', 'name': 'shєhαn', 'id': 1126939962018914304, 'id_str': '1126939962018914304', 'indices': [0, 10]}, {'screen_name': 'ItsmeSuppa', 'name': 'The Notch', 'id': 3797363534, 'id_str': '3797363534', 'indices': [11, 22]}, {'screen_name': 'Nimezzz', 'name': 'Nimesh Nishara 🇱🇰', 'id': 911573887, 'id_str': '911573887', 'indices': [23, 31]}, {'screen_name': 'yunesh_k', 'name': 'Yunesh', 'id': 333357644, 'id_str': '333357644', 'indices': [32, 41]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.28256617936269E+018,1.28256617936269E+018,1.12693996201891E+018,1.12693996201891E+018,Sheha_Era,1.24239381624343E+018,1.24239381624343E+018,,,,,False,0,0,1,0,1.28255953015335E+018,1.28255953015335E+018,False,False,si,,,,,,,,,,0
228,6.16193817222328E+017,Wed Jul 01 10:37:09 +0000 2015,6.16193817222328E+017,6.16193817222328E+017,"කාලකන්නි වේසි....... පුතෙක් උනේ කොහොමද මු කාලකන්නිය 
හේ සුනන්ද ඊළම්ප්‍රිය නම් විය.
https://t.co/23zGvtVHI9 http://t.co/rrOKhRu8nS",False,"[0, 129]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/23zGvtVHI9', 'expanded_url': 'https://www.facebook.com/1638173669751848/photos/pcb.1646690262233522/1646690062233542/?type=1', 'display_url': 'facebook.com/16381736697518…', 'indices': [83, 106]}], 'media': [{'id': 616193812742864896, 'id_str': '616193812742864896', 'indices': [107, 129], 'media_url': 'http://pbs.twimg.com/media/CI0pAglVAAATKBr.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CI0pAglVAAATKBr.jpg', 'url': 'http://t.co/rrOKhRu8nS', 'display_url': 'pic.twitter.com/rrOKhRu8nS', 'expanded_url': 'https://twitter.com/ApiWenuwen/status/616193817222328320/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 404}, 'sizes': {'medium': {'w': 720, 'h': 404, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 720, 'h': 404, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 454, 'y': 223, 'h': 58, 'w': 58}, {'x': 519, 'y': 236, 'h': 60, 'w': 60}, {'x': 322, 'y': 226, 'h': 82, 'w': 82}, {'x': 58, 'y': 189, 'h': 115, 'w': 115}]}, 'orig': {'faces': [{'x': 454, 'y': 223, 'h': 58, 'w': 58}, {'x': 519, 'y': 236, 'h': 60, 'w': 60}, {'x': 322, 'y': 226, 'h': 82, 'w': 82}, {'x': 58, 'y': 189, 'h': 115, 'w': 115}]}, 'large': {'faces': [{'x': 454, 'y': 223, 'h': 58, 'w': 58}, {'x': 519, 'y': 236, 'h': 60, 'w': 60}, {'x': 322, 'y': 226, 'h': 82, 'w': 82}, {'x': 58, 'y': 189, 'h': 115, 'w': 115}]}, 'small': {'faces': [{'x': 428, 'y': 210, 'h': 54, 'w': 54}, {'x': 490, 'y': 222, 'h': 56, 'w': 56}, {'x': 304, 'y': 213, 'h': 77, 'w': 77}, {'x': 54, 'y': 178, 'h': 108, 'w': 108}]}}}]}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,,3189787423,3189787423,,,,,False,0,0,0,0,6.16193817222328E+017,6.16193817222328E+017,False,False,si,,False,True,,"{'media': [{'id': 616193812742864896, 'id_str': '616193812742864896', 'indices': [107, 129], 'media_url': 'http://pbs.twimg.com/media/CI0pAglVAAATKBr.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CI0pAglVAAATKBr.jpg', 'url': 'http://t.co/rrOKhRu8nS', 'display_url': 'pic.twitter.com/rrOKhRu8nS', 'expanded_url': 'https://twitter.com/ApiWenuwen/status/616193817222328320/photo/1', 'type': 'photo', 'original_info': {'width': 720, 'height': 404}, 'sizes': {'medium': {'w': 720, 'h': 404, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 720, 'h': 404, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 454, 'y': 223, 'h': 58, 'w': 58}, {'x': 519, 'y': 236, 'h': 60, 'w': 60}, {'x': 322, 'y': 226, 'h': 82, 'w': 82}, {'x': 58, 'y': 189, 'h': 115, 'w': 115}]}, 'orig': {'faces': [{'x': 454, 'y': 223, 'h': 58, 'w': 58}, {'x': 519, 'y': 236, 'h': 60, 'w': 60}, {'x': 322, 'y': 226, 'h': 82, 'w': 82}, {'x': 58, 'y': 189, 'h': 115, 'w': 115}]}, 'large': {'faces': [{'x': 454, 'y': 223, 'h': 58, 'w': 58}, {'x': 519, 'y': 236, 'h': 60, 'w': 60}, {'x': 322, 'y': 226, 'h': 82, 'w': 82}, {'x': 58, 'y': 189, 'h': 115, 'w': 115}]}, 'small': {'faces': [{'x': 428, 'y': 210, 'h': 54, 'w': 54}, {'x': 490, 'y': 222, 'h': 56, 'w': 56}, {'x': 304, 'y': 213, 'h': 77, 'w': 77}, {'x': 54, 'y': 178, 'h': 108, 'w': 108}]}}, 'media_key': '3_616193812742864896', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': None, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,,,,1
229,1.35702567944815E+018,Wed Feb 03 17:58:28 +0000 2021,1.35702567944815E+018,1.35702567944815E+018,"@iam_poor9 හුත්තිගෙ බල්ලො.
මම ඒ වේසාවට මේන් බෞද්ධයෙක්  කියල දාපු කන්ටෙක්ස්ට් එකයි,  ජනේලෙන් පුක දෙන්න ආපු හොටු පොන්නයට පොන්නයා සහ සුත්ත දික්කරගෙන ආපු එකීට වේසි කිව්ව කන්ටෙක්ස් එකයි. දෙකක් මිසක්.
තෝ ගොටුකොළ පොන්නයත් දෙවනි එකේ",False,"[11, 224]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'iam_poor9', 'name': 'Poornama Edirisooriya🇱🇰', 'id': 1028834611562827778, 'id_str': '1028834611562827778', 'indices': [0, 10]}], 'urls': []}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.3570109074155E+018,1.3570109074155E+018,1.02883461156283E+018,1.02883461156283E+018,iam_poor9,1.24002808430201E+018,1.24002808430201E+018,,,,,False,0,0,0,0,1.3570109074155E+018,1.3570109074155E+018,False,False,si,,,,,,,,,,1
230,1.26351134980147E+018,Thu May 21 16:45:55 +0000 2020,1.26351134980147E+018,1.26351134980147E+018,"@CrizBale "" වේසි "" ඔයා වේසි කියල හඟවන්නේ කා හටද? ඒසේ කීම සදාචාරාත්මක නැති බව වැටහෙන්නෙ නැතිද.මේ ඔයාටත්.නංගියෙක් අක්කේ්ක් නැද්ද?ඇයි මේ වගේ ඒවා දාන්නෙ ? අනික කාන්තාවකට මුලින්ම ගරුකරන්න ඉගෙනගන්න. 

මේ ඇති නේද..අහල අහල එපාවෙලා තියෙන්නෙ 😂😂",False,"[10, 234]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CrizBale', 'name': 'ලසියා🐧🇱🇰 🇪🇸', 'id': 432130044, 'id_str': '432130044', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.263504388427E+018,1.263504388427E+018,432130044,432130044,CrizBale,3089536357,3089536357,,,,,False,1,2,2,0,1.263504388427E+018,1.263504388427E+018,False,False,si,,,,,,,,,,0
